typo,id_station,lat,lon,code_insee,code_postal
station hydro,A994202001,49.32438083938843,6.545266798965112,57213,57320
station hydro,A994202002,49.301284978108825,6.539042895574565,57106,57320
station hydro,B022001001,48.24101110536027,5.614256845299185,52064,52150
station hydro,B105201001,48.22439698175194,5.664011144581624,52476,52150
station hydro,B109201001,48.31744609390105,5.710074637381431,88104,88300
station hydro,B110000001,48.35861955342708,5.683329780961861,88321,88300
station hydro,B115001001,48.43999882720816,5.676028819361863,88154,88630
station hydro,B122201001,48.253938686527874,5.902062955965527,88051,88800
station hydro,B128201001,48.40274292800973,5.733156322602866,88460,88630
station hydro,B130001001,48.45242017177646,5.693563083707721,88219,88630
station hydro,B133471001,48.53986234748836,5.667410145038437,55328,55140
station hydro,B134001001,48.60185717823088,5.678670353257487,55533,55140
station hydro,B134001002,48.60135662585919,5.678916145968449,55533,55140
station hydro,B200381001,48.381957343692754,5.938524302030335,88504,88170
station hydro,B201201001,48.40119596380828,5.899431970637935,88013,88170
station hydro,B204201001,48.54933934615533,5.765529957797742,54538,54112
station hydro,B205201001,48.61223410700053,5.716025410844496,55434,55140
station hydro,B210000101,48.70909344102196,5.68139486911785,55520,55190
station hydro,B213001001,48.76831675480571,5.602961919152829,55122,55200
station hydro,B222001001,48.87099233261477,5.530633689979472,55463,55300
station hydro,B300301001,49.16281990014738,5.367521862420674,55545,55100
station hydro,B301001001,49.17226099250425,5.379092841371699,55043,55430
station hydro,B301001002,49.16209002215911,5.386717553827217,55545,55100
station hydro,B310301001,49.36137612754017,5.1575087088358575,55118,55110
station hydro,B315002001,49.494346786214514,5.1788504911059166,55502,55700
station hydro,B315002002,49.49480857122215,5.177669183347592,55502,55700
station hydro,B400101001,49.53698342800023,5.803435480338148,54321,54810
station hydro,B400101101,49.56563405673588,5.830923293902474,nan,nan
station hydro,B402101001,49.5109410755701,5.766603965352251,54323,54400
station hydro,B403101001,49.47528581678155,5.657260508767657,54378,54870
station hydro,B413201001,49.41937841234171,5.701025966794795,54428,54620
station hydro,B422431001,49.52576242169114,5.460307525104367,55169,55600
station hydro,B422431101,49.508744863947264,5.4658862604192615,55544,55600
station hydro,B425301001,49.52624637732735,5.352549691363975,55510,55600
station hydro,B431020001,49.31700209097345,5.679954795116171,55500,55230
station hydro,B431201001,49.27780600791404,5.711259477994388,55158,55240
station hydro,B435201001,49.49417268335764,5.440394694837834,54412,54260
station hydro,B440201001,49.331448807953365,5.571477587133159,55053,55230
station hydro,B453000101,49.4024996544394,5.404344638075743,55572,55150
station hydro,B457201001,49.48052274099564,5.329882234312192,55226,55600
station hydro,B460101001,49.51613289418998,5.312743043393226,55109,55600
station hydro,B463101001,49.629367857624814,5.158859905514978,08090,08110
station hydro,B466010101,49.66872153118391,5.084206019021218,08083,08140
station hydro,B502001001,49.70133412211405,4.936060664814705,08409,08200
station hydro,B504000101,49.7539417742512,4.850895473889287,08491,08330
station hydro,B517201001,49.66037302724445,4.882921051734565,08119,08350
station hydro,B532201001,49.727795847803634,4.714066450594038,08180,08000
station hydro,B540001001,49.75966558026062,4.71585588850216,08105,08000
station hydro,B557201001,49.77993563433299,4.637737085457625,08058,08090
station hydro,B560001001,49.78221982070568,4.733184157762744,08298,08090
station hydro,B560010101,49.77421841403092,4.752270875899021,08003,08090
station hydro,B610000201,49.86362660749318,4.902194102163701,nan,nan
station hydro,B610000301,49.68713510637783,5.518802165926656,nan,nan
station hydro,B610000401,49.745092509424495,5.350572711109936,nan,nan
station hydro,B610000601,49.79227534293106,5.063449798225728,nan,nan
station hydro,B610000701,49.68488107443061,5.563447063165593,nan,nan
station hydro,B610000801,49.7930765021684,5.381465466147455,nan,nan
station hydro,B611101001,49.862932636736566,4.786287894101807,08217,08800
station hydro,B700001001,49.88031346348334,4.730564946530347,08302,08800
station hydro,B700001002,49.88031346348334,4.730564946530347,08302,08800
station hydro,B713000101,50.08878197372574,4.675952520924974,nan,nan
station hydro,B713000201,50.04090914266949,4.499832535776854,nan,nan
station hydro,B713000301,50.08550250992451,4.556657575109826,nan,nan
station hydro,B720000001,50.089049060127785,4.782579716651472,08122,08600
station hydro,B720000002,50.09233540950893,4.80664289886606,08122,08600
station hydro,B720000003,50.10186659413862,4.809672784400756,08122,08600
station hydro,B732201001,50.08436929201369,4.826520214330201,08247,08600
station hydro,B732201101,50.04253887698151,4.844659375624974,nan,nan
station hydro,D013701001,50.06092917552411,3.928957893773259,59218,59219
station hydro,D013702001,50.13207975068342,3.757441176914325,59384,59550
station hydro,D013705001,50.0178695466014,4.02529367512647,59659,59212
station hydro,D015651001,50.11926758733581,4.07877578312032,59347,59740
station hydro,D015652001,50.14861097902847,3.816596803175975,59583,59550
station hydro,D015656001,50.12379675430421,3.959414852874008,59233,59440
station hydro,D015658001,50.12021409412356,4.111623420804411,59661,59740
station hydro,D015850001,50.174059121704886,3.85374955051161,59406,59620
station hydro,D016221001,50.20146556241043,3.817308484985807,59033,59620
station hydro,D018600001,50.23011133359823,3.901008460569388,59543,59330
station hydro,D019222001,50.27679854194628,3.97279664447275,59392,59600
station hydro,D019223001,50.29440604660302,4.076967683945322,59385,59164
station hydro,D019224001,50.25183153296526,3.9182991114838743,59291,59330
station hydro,D019701001,50.28063679607342,3.9292726051864575,59225,59750
station hydro,D019801001,50.28053387356327,3.928587118872068,59225,59750
station hydro,D019801101,50.2752415702969,3.975512999097732,59392,59600
station hydro,D019801201,50.26721741399141,3.955623165648859,59365,59720
station hydro,D020601001,50.26289262317713,3.997071869360066,59230,59680
station hydro,D020602001,50.20860580837788,4.033974236282455,59147,59740
station hydro,E100601001,50.01349474506192,3.2075587148205065,02776,02420
station hydro,E131000201,50.23739393291852,3.3093574989140238,59593,59141
station hydro,E156371001,50.27283189010243,3.109879956944704,59015,59151
station hydro,E156371002,50.27283189010243,3.109879956944704,59015,59151
station hydro,E156601001,50.27850013742976,2.995150819829412,62317,62156
station hydro,E171551001,50.26696691067491,3.310761188750156,59313,59111
station hydro,E171551101,50.3016267369411,3.350308756320364,59429,59293
station hydro,E172601001,50.286422392463386,3.390297109441386,59440,59282
station hydro,E172601002,50.31716122365199,3.3888330546037424,59172,59220
station hydro,E172751001,50.30442723990774,3.4517057811642986,59589,59224
station hydro,E172751201,50.31857639301675,3.481344882050599,59603,59125
station hydro,E176601001,50.32997850061833,3.531707092029857,59032,59300
station hydro,E182601001,50.44982570254476,3.652518946644836,59530,59163
station hydro,E182701001,50.33597434451287,3.7379241262908223,59277,59570
station hydro,E182702001,50.439379734233874,3.63409600368226,59591,59163
station hydro,E183041001,50.440731807259,3.5862489813564644,59253,59970
station hydro,E200111001,50.29960691747299,2.777348091371008,62764,62223
station hydro,E201000301,50.31131124138889,2.678114260675057,62279,62161
station hydro,E207111001,50.33420324140005,3.0128627101021097,62173,62117
station hydro,E207111002,50.33450500014171,3.03206579229331,62173,62117
station hydro,E207111003,50.33450500014171,3.03206579229331,62173,62117
station hydro,E236501001,50.40019921564633,3.339517786445634,59637,59870
station hydro,E236661001,50.406053526507385,3.390786829374926,59632,59135
station hydro,E236741001,50.43332505132027,3.225646977417901,59105,59870
station hydro,E236831001,50.417574591876,3.4504915961290434,59526,59230
station hydro,E237110501,50.49425560784074,3.452443839110703,59418,59158
station hydro,E237601001,50.436676020403766,3.3596791565333124,59100,59178
station hydro,E237721001,50.46429472603666,3.4090787907178206,59335,59226
station hydro,E240041101,50.5060795774413,3.4367860297878727,59393,59158
station hydro,E310211001,50.54108397429888,2.906534519084379,59670,59272
station hydro,E334601001,50.57929455463509,3.1819789405344467,59523,59262
station hydro,E334602001,50.52808102210947,3.12144840930861,59197,59710
station hydro,E334602201,50.53204962069489,3.1282186596408987,59197,59710
station hydro,E338351001,50.676303344504696,3.067195160055828,59386,59520
station hydro,E341210001,50.68828948415938,3.0541870986037587,59636,59118
station hydro,E351121001,50.522544100028426,2.1737744340026595,62533,62310
station hydro,E351122001,50.61862543636396,2.215235836010704,62265,62129
station hydro,E351601001,50.51209870092495,2.7450319165872457,62200,62149
station hydro,E351851001,50.61251996628939,2.3607795032039878,62900,62120
station hydro,E351851201,50.507689357601336,2.2169530092146217,62519,62134
station hydro,E351851301,50.64088192783277,2.3893267759071493,62014,62120
station hydro,E351851401,50.64317223760676,2.383953126744492,62014,62120
station hydro,E490571101,50.86613681216232,2.348539247905,59089,59470
station hydro,E351851501,50.518995652278825,2.121648400924754,62364,62310
station hydro,E361121001,50.64655369007167,2.43511691469216,62014,62120
station hydro,E362000101,50.6373335629489,2.4714528675356444,62770,62350
station hydro,E363121001,50.62597073853055,2.5504189800572745,59293,59660
station hydro,E363121101,50.62472790232588,2.549493375510252,62770,62350
station hydro,E364121001,50.63924306097771,2.641127070379979,59400,59660
station hydro,E364621001,50.59452026077656,2.5659622624243443,62584,62350
station hydro,E364628001,50.49361144812335,2.4991556780943216,62194,62470
station hydro,E364628201,50.638348935318014,2.6454950119209264,59400,59660
station hydro,E365851001,50.739743761836834,2.564076222850702,59295,59190
station hydro,E365851301,50.647094638025216,2.6339102216105785,59400,59660
station hydro,E366060001,50.48662260593606,2.544248007099957,62178,62700
station hydro,E366060002,50.48671700800534,2.544466160044266,62178,62700
station hydro,E366600501,50.44927597257802,2.526435185932556,62457,62150
station hydro,E366601001,50.53949062867697,2.637101184626847,62119,62400
station hydro,E366601601,50.63723645991255,2.7042987643387786,59268,59253
station hydro,E366601701,50.594713114297896,2.7766708309170847,62606,62840
station hydro,E366601801,50.76449500696549,2.7196214952668964,59535,59270
station hydro,E366601901,50.67817424140733,2.700545076193968,59180,59940
station hydro,E367125001,50.69289865031188,2.8978741888339434,59017,59280
station hydro,E381121001,50.77606750218457,3.0422681466562054,59656,59117
station hydro,E381126501,50.77586439125639,3.073795618393448,59098,59166
station hydro,E403000101,50.74408286503847,2.2950568091312022,62040,62510
station hydro,E403571001,50.70891223264482,2.2454521448299416,62902,62570
station hydro,E403571002,50.70875217868837,2.245694803467531,62902,62570
station hydro,E403571003,50.708779950049504,2.2306587684133907,62902,62570
station hydro,E403572001,50.60484566091254,2.098860251466878,62760,62560
station hydro,E403573001,50.70623007902281,2.12763377708818,62534,62380
station hydro,E403653001,50.70292196900107,2.119184510261752,62534,62380
station hydro,E403653301,50.69198927735388,2.127754324650339,62292,62380
station hydro,E419601001,50.954671938740695,1.954933335924341,62548,62730
station hydro,E430601001,50.80044095654242,2.0295150007151106,62827,62890
station hydro,E430602001,50.83355887433761,2.086592583690278,62699,62890
station hydro,E490571001,50.89904856030427,2.5415062902056125,59046,59470
station hydro,F463000101,48.577401187421785,2.153817956786367,91105,91650
station hydro,E490700501,50.8168009049363,2.4022068253057154,59443,59670
station hydro,E490701001,50.88498355053018,2.471506238837305,59663,59470
station hydro,E490940501,50.81167679894527,2.58527152879608,59580,59114
station hydro,E490941001,50.87516406037014,2.606069674570727,59318,59470
station hydro,E510571001,50.79996533869623,1.7292282555061993,62711,62720
station hydro,E510711001,50.80935632500362,1.7244578815042386,62560,62250
station hydro,E510821001,50.82703622490197,1.688447696183626,62089,62250
station hydro,E520571001,50.76417619073226,1.629563932618599,62894,62126
station hydro,E520571201,50.75526154854087,1.6835159312166534,62658,62126
station hydro,E530021001,50.6812038167804,1.767579538450554,62896,62240
station hydro,E531021001,50.66116805986098,1.6747938164102467,62446,62360
station hydro,E531022001,50.68073294404807,1.633297847945694,62746,62360
station hydro,E531022101,50.72306473260934,1.6008421999792388,62160,62200
station hydro,E531022102,50.7248649855013,1.7278765990226306,62075,62360
station hydro,E540030001,50.36762337187108,2.044825406625168,62549,62140
station hydro,E540031001,50.4480830743,1.8307939790654384,62177,62170
station hydro,E540651001,50.37962456327968,2.0374093031949347,62549,62140
station hydro,E541000101,50.49954010766984,1.7885073018951223,62315,62170
station hydro,E541000401,50.49012137504086,1.7240162358905238,62196,62170
station hydro,E541000501,50.51236564892101,1.635503812241789,nan,nan
station hydro,E549701001,50.50881108207184,1.6428923779127946,nan,nan
station hydro,E550572001,50.30450340711735,1.9184402481203624,80248,80150
station hydro,E550572501,50.14094539972884,2.371995367586325,80044,80600
station hydro,E550572601,50.17178436175413,2.266534697686404,80602,80600
station hydro,E550572701,50.33844259475112,1.6902366941525833,62231,62180
station hydro,E633095001,49.93752107989149,2.7868217379161946,80264,80340
station hydro,E635140201,49.93671768748582,2.7182670596784337,80136,80340
station hydro,E635142001,49.75028317690908,3.0859741698929724,80410,80400
station hydro,E635142002,49.75027498896032,3.084837078144585,80410,80400
station hydro,E635142501,49.93597714288078,2.8999622983294007,80102,80200
station hydro,E635142601,49.93767264276506,2.9000563650615137,80102,80200
station hydro,E635142602,49.93740614152784,2.90086414503026,80102,80200
station hydro,E638607001,49.9360836464715,2.513474335702146,80112,80800
station hydro,E639701001,49.98946867339902,2.4580990090720976,80056,80260
station hydro,E639703001,49.93758696262882,2.434795075779836,80650,80115
station hydro,E639703002,49.93773113343504,2.4348909039162545,80650,80115
station hydro,E640091001,49.88478469362887,2.401625620602107,80461,80450
station hydro,E640600201,49.87599534044331,2.3445206231603466,80489,80330
station hydro,E640600202,49.87599534044331,2.3445206231603466,80489,80330
station hydro,E640601001,49.769372104719245,2.4862826451763307,80570,80110
station hydro,E640603001,49.69575423716401,2.726546412128352,80263,80700
station hydro,E640603501,49.69390010277812,2.768346604416952,80708,80700
station hydro,E640754001,49.79612202465066,2.388127900312452,80246,80440
station hydro,E642601001,49.81649609034011,2.215497662606951,80627,80160
station hydro,E644000101,49.98268097716827,2.0676379018366173,80123,80310
station hydro,E645651001,50.009314845330806,2.0484276761465163,80296,80830
station hydro,E645651601,50.01150302346459,2.066759638296442,80318,80420
station hydro,E645651701,50.014720991530936,1.99475843743938,80488,80510
station hydro,E647091001,50.09979123886014,1.830539294724364,80001,80100
station hydro,E647091002,50.09449338973172,1.8297537250836065,80001,80100
station hydro,E647091003,50.0920114183763,1.8275630884628864,80001,80100
station hydro,E648093001,50.16060536250573,1.688184136325265,80110,80230
station hydro,E648093401,50.11420086723346,1.827064660757632,80001,80100
station hydro,E649563001,50.16007232088803,1.68789034642195,80110,80230
station hydro,E649831501,50.27600873263972,1.7250305174468716,80030,80120
station hydro,F001000101,47.66293535614874,4.700909585176149,21004,21510
station hydro,F002000101,47.67880267576953,4.704948434133206,21055,21510
station hydro,F041000201,47.74005251326741,4.786746955655495,21438,21290
station hydro,F114000201,48.18400500442843,4.890046115994752,52330,52330
station hydro,F128000101,48.44599534752436,4.456137969068217,10044,10500
station hydro,F221000201,48.41767714857989,3.233729201788753,77051,77480
station hydro,F232000101,48.48767459019461,3.235082931820516,77242,77650
station hydro,F240000101,48.389606186291,3.089732416448403,77467,77130
station hydro,F240000103,48.42483591191111,3.1897364444189438,77524,77520
station hydro,F240000106,48.42483606319411,3.189641826622944,77524,77520
station hydro,F312000201,47.39047401923646,3.905222940980361,89347,89630
station hydro,F324000201,47.40743830065779,4.170220308235348,21525,21530
station hydro,F330000101,47.47010443134594,4.360980064346161,21497,21140
station hydro,F330000102,47.46983441972653,4.360973200170247,21497,21140
station hydro,F332000201,47.304477607460015,4.640284263592832,21033,21540
station hydro,F333000201,47.48915902155718,4.579621451006495,21314,21150
station hydro,F351000104,47.978554321340965,3.3994534177240587,89206,89300
station hydro,F351000105,47.98202104173329,3.393528111549088,89206,89300
station hydro,F351000109,47.9950901057022,3.3649601130435065,89335,89300
station hydro,F352000101,47.92480130357953,3.36311101314404,89384,89710
station hydro,F352000201,47.93878355978103,3.3552913424990374,89003,89110
station hydro,F353000101,47.99413604315159,3.34410543132102,89067,89410
station hydro,F357000101,48.184378232393385,3.4411346282083097,89308,89190
station hydro,F358000101,48.19757645234361,3.2757687862550355,89387,89100
station hydro,F358000402,48.2869651940912,3.206873886083326,89309,89140
station hydro,F359000103,48.33097592286866,3.156597198878508,89124,89140
station hydro,F359000401,48.363455624822016,3.0553275087657483,77021,77130
station hydro,F400000101,48.38965851416247,2.9547893047646747,77305,77130
station hydro,F400000102,48.38965851416247,2.9547893047646747,77305,77130
station hydro,F400000201,48.37716844507868,2.91675751594399,77210,77130
station hydro,F400000301,48.38946617684465,2.8076895980806027,77419,77670
station hydro,F453000102,48.48011148074744,2.3453173465107677,91232,91590
station hydro,F410000101,47.67500271803375,3.02034998640144,89352,89170
station hydro,F410000601,47.86082510066503,2.821665888612352,45210,45230
station hydro,F411000101,47.86277953338613,2.8708618807972126,45077,45230
station hydro,F411000102,47.87672208782104,2.836247407536286,45210,45230
station hydro,F411000301,47.85343348626422,2.9040593537279027,45292,45230
station hydro,F413000101,47.73281054555493,3.292400558788902,89419,89130
station hydro,F414000401,47.67742709453252,3.204375621133184,89254,89130
station hydro,F415000101,47.88556659215472,3.091289064281643,89086,89120
station hydro,F416000101,47.93198941707983,2.925410395712939,45083,45220
station hydro,F416000102,47.93128707317201,2.9248087817000488,45083,45220
station hydro,F416000103,47.92801099036474,2.92439832370308,45083,45220
station hydro,F416000201,47.94839950297239,2.846246907096257,45279,45220
station hydro,F420000101,48.00111585688968,2.7343984497429448,45208,45200
station hydro,F421000401,47.85000777739366,2.744165467980541,45229,45290
station hydro,F421000501,47.94872538488707,2.739965422279776,45216,45700
station hydro,F422000201,48.0355052592024,2.7321999284112213,45068,45120
station hydro,F428000101,48.11232458024353,2.7833822514783693,45148,45210
station hydro,F428000201,48.056715013903606,2.921556795779961,45307,45210
station hydro,F429000101,48.14171723724788,2.823528025396175,77050,77620
station hydro,F437000201,48.27259790601898,2.694227760836636,77333,77140
station hydro,F438000101,48.24564779631584,2.860090738235229,77353,77710
station hydro,F438000201,48.32901166808975,2.774665337727652,77316,77250
station hydro,F439000101,48.336700470630745,2.787249589613883,77316,77250
station hydro,F439000201,48.25669661043104,3.021962234283673,77035,77940
station hydro,F439000301,48.271004675038654,3.0020485678800743,77158,77940
station hydro,F445000101,48.56968284438217,2.7855447757519967,77034,77115
station hydro,F447000101,48.5355430585594,2.6580046333006524,77288,77000
station hydro,F447000201,48.52145207378366,2.586148293376088,77040,77310
station hydro,F447000302,48.53687509884991,2.5477728111387306,77407,77310
station hydro,F449000101,48.57618271904935,2.6159189671777288,77495,77240
station hydro,F449000201,48.56801651823498,2.5921102845909028,77067,77240
station hydro,F449000401,48.56408883870424,2.56759642220733,77445,77176
station hydro,F449000601,48.613738082858426,2.484841533021108,91174,91100
station hydro,F450000301,48.1742555803209,2.2791792100214714,45038,45300
station hydro,F453000101,48.46436229850968,2.3475969299057327,91293,91590
station hydro,F456042001,48.36187227381296,2.12581227836742,91533,91690
station hydro,F458000101,48.523795509071256,2.299281609561171,91579,91770
station hydro,F459000101,48.53794757947525,2.373665983298399,91045,91610
station hydro,F459000102,48.53794757947525,2.373665983298399,91045,91610
station hydro,F459000201,48.59691950302642,2.4630643319030603,91174,91100
station hydro,F460000201,48.64398221357276,2.5001807403876737,91617,91250
station hydro,F461000101,48.53870523454045,2.0794052372484435,91593,91530
station hydro,F461000102,48.54497148394378,2.114399949571181,91540,91530
station hydro,F461000401,48.52986100265629,2.0461994307860576,91525,91410
station hydro,F461000501,48.56411266740526,2.1805838971875424,91106,91650
station hydro,F462000101,48.56918475915698,2.0329858882308063,91546,91410
station hydro,F462000401,48.57594564709934,2.106081318701864,91568,91530
station hydro,F464000201,48.66581433927032,2.318862060825542,91667,91360
station hydro,F465000101,48.71934315928143,1.9587423257759924,78193,78720
station hydro,F466000101,48.70117100345636,2.233959907274487,91477,91120
station hydro,F467000101,48.66788948831823,2.342410198710619,91589,91600
station hydro,F474000101,48.65127885175468,2.903547014915723,77138,77390
station hydro,F474000102,48.64823660107681,2.901109197812701,77138,77390
station hydro,F483000202,48.68688100527192,2.5271848873661336,91097,91800
station hydro,F486000101,48.72901229929238,2.609493014921508,77249,77150
station hydro,F486000102,48.72883179421719,2.6093040247272725,77249,77150
station hydro,F487000101,48.71525499540119,2.4787300063549926,91691,91330
station hydro,F490000101,48.72841038511508,2.444065593310192,94077,94290
station hydro,F490000104,48.7802384551517,2.418295494287256,94002,94140
station hydro,F490000107,48.7802384551517,2.418295494287256,94002,94140
station hydro,F490000108,48.7802384551517,2.418295494287256,94002,94140
station hydro,F521000201,48.4433826243587,5.168656708315763,52484,52300
station hydro,F554000201,48.77546485985049,5.018168417225246,55340,55800
station hydro,F606000101,48.903200958487744,4.399236146721279,51538,51520
station hydro,F613000102,49.081410851034384,3.797567466134168,51457,51480
station hydro,F619000101,49.02507388691531,3.5314624643920274,02213,02330
station hydro,F620000201,49.04443831802796,3.403097362786752,02168,02400
station hydro,F622000402,48.947705058176425,3.130206111420586,77183,77260
station hydro,F624000201,48.86321546554792,3.536147704397391,51359,51210
station hydro,F624000202,48.86320819113255,3.5360516472801606,51380,51210
station hydro,F625000101,48.93054922523741,3.151509032978377,77238,77640
station hydro,F641000101,49.02116408651947,2.963317921077245,77126,77440
station hydro,F641000102,49.019716495483856,2.9636333916890134,77126,77440
station hydro,F643000101,48.950720344438736,2.88115973397948,77330,77100
station hydro,F652000101,48.78843697636167,3.422053394571791,77287,77320
station hydro,F654000301,48.8262283063407,3.1121410238926965,77131,77120
station hydro,F654000401,48.82972106118697,3.118060416113145,77042,77169
station hydro,F654000501,48.867283169986536,3.190120786794028,77162,77510
station hydro,F654000601,48.885860637730566,3.139460677420885,77238,77640
station hydro,F654000701,48.8827253656579,3.128489170162775,77238,77640
station hydro,F654000801,48.859552852665615,3.1342109924960284,77411,77169
station hydro,F654000901,48.87483419837656,3.124011502424445,77162,77510
station hydro,F654001001,48.82389711359783,3.139567339450932,77042,77169
station hydro,F654001101,48.86694344709429,3.1830583792975817,77162,77510
station hydro,F654001201,48.85582864589065,3.1502014631068174,77411,77169
station hydro,F655000101,48.81764631575261,3.0139999953375325,77371,77515
station hydro,F657000201,48.79660104284432,3.0158729660800936,77371,77515
station hydro,F658000202,48.883776372451806,2.854749609358564,77128,77860
station hydro,F658000301,48.88416214138807,2.8539849123196626,77413,77860
station hydro,F658000401,48.90017356630965,2.829769412958238,77125,77450
station hydro,F661000101,48.97696886041829,2.67302342388371,77123,77290
station hydro,F662000101,48.89800453480446,2.769584346994812,77075,77144
station hydro,F663000101,48.86152076519983,2.700953994072357,77209,77400
station hydro,F663000201,48.84892933878947,2.6831613171539006,77059,77600
station hydro,F664000102,48.858613468180494,2.623595977912406,77479,77360
station hydro,F664000103,48.859454040221344,2.6164206524899765,77479,77360
station hydro,F664000104,48.86507027981063,2.575131142548547,93033,93460
station hydro,F664000403,48.80523446348904,2.4668973391848086,94028,94000
station hydro,F664000404,48.80523446348904,2.4668973391848086,94028,94000
station hydro,F700000101,48.82777939374901,2.3857812719089324,75056,75001
station hydro,F700000102,48.844689579893824,2.365510635424298,75056,75001
station hydro,F700000103,48.844689579893824,2.365510635424298,75056,75001
station hydro,F700000110,48.844689579893824,2.365510635424298,75056,75001
station hydro,F700000111,48.844689579893824,2.365510635424298,75056,75001
station hydro,F700000105,48.86005656726591,2.330307449921842,75056,75001
station hydro,F700000109,48.845409093121546,2.365515501901752,75056,75001
station hydro,F701000201,48.76930253016485,2.144788074585581,78343,78350
station hydro,F702000101,48.7390135161779,2.271603814859916,91645,91370
station hydro,F704000101,48.87017864173661,2.232197144125681,92073,92150
station hydro,F712000102,48.89270214830717,2.1642837132210047,78146,78400
station hydro,G017042010,50.04606877436706,1.4477444088451183,76507,76260
station hydro,G017042101,49.99031696160012,1.539058743221959,80373,80220
station hydro,G111041010,49.99978059780922,1.3391464708922898,76703,76910
station hydro,G206021010,49.863979979915385,1.1854002047223842,76562,76510
station hydro,G223041010,49.899067850421,1.1416396408903249,76414,76370
station hydro,G310061201,49.746769667162,1.113926860346132,76360,76720
station hydro,G310061301,49.9028742137545,1.0530881064859174,76349,76550
station hydro,G400021010,49.680427934756345,0.9615992634480174,76132,76760
station hydro,G400022010,49.70343141979855,0.963870975816789,76018,76890
station hydro,G400022101,49.778992264546645,0.933394466287217,76097,76730
station hydro,G410000201,49.84278864006219,0.97443350189894,76334,76730
station hydro,G420000101,49.8828082154089,0.9540832875891851,76395,76860
station hydro,G510061010,49.87742796998139,0.8934318145974842,76133,76740
station hydro,G510061201,49.86532186458955,0.8872230504578872,76133,76740
station hydro,G510061301,49.79561584225755,0.8236330833509464,76134,76740
station hydro,G510061401,49.76623623944026,0.8271525720690892,76158,76560
station hydro,G600061010,49.818848972014685,0.6353225838281281,76748,76450
station hydro,G700021010,49.747449999144685,0.4480674188786421,76183,76400
station hydro,G710061010,49.7345204600247,0.412165235266032,76298,76400
station hydro,G711000101,49.753943367622654,0.4005816889518972,76259,76400
station hydro,H002001001,47.67808043453911,4.669532628979695,21514,21510
station hydro,H005000101,49.9779758841821,3.673103266781089,02548,02450
station hydro,H005000301,49.99116397156006,3.654565765882762,02298,02510
station hydro,H010001001,47.764482188655,4.570340101344373,21455,21400
station hydro,H010002001,47.99581276120173,4.480817332730297,10288,10250
station hydro,H011001001,47.859645010530144,4.579452499468088,21154,21400
station hydro,H011001201,49.76068272201518,3.791285712861623,02742,02250
station hydro,H020301001,47.63218881390009,4.583828190012341,21160,21450
station hydro,H020302001,47.957988422740016,4.372024687457739,21419,21330
station hydro,H020302002,47.96177986135789,4.361000086470317,10317,10340
station hydro,H021001001,48.06377015410863,4.381265426939144,10296,10110
station hydro,H030101001,47.79834481693386,4.823550814412988,21346,21290
station hydro,H032101001,47.81603387065583,4.758211786264162,21717,21290
station hydro,H032102001,47.89975280309364,4.65420166839057,21109,21570
station hydro,H032103001,47.998636701365214,4.615057169755123,21034,21570
station hydro,H032104001,48.07789161768847,4.4086021792859205,10070,10110
station hydro,H040001001,48.11779214130861,4.375513065503927,10034,10110
station hydro,H040002001,48.13751959530581,4.336362699753531,10055,10110
station hydro,H041301001,48.14151900769232,4.302243070265756,10437,10260
station hydro,H050301001,48.24603028796489,4.109565108229882,10067,10800
station hydro,H070201001,48.23710465411165,4.292762288635753,10249,10270
station hydro,H080001101,48.30207440194128,4.102559099513129,10357,10410
station hydro,H080001102,48.30207440194128,4.102559099513129,10357,10410
station hydro,H080001201,48.309382961925465,4.076922028217707,10387,10000
station hydro,H081001001,48.507310039068095,3.889608213980961,10233,10170
station hydro,H081001002,48.507310039068095,3.889608213980961,10233,10170
station hydro,H100101001,47.7774884570171,5.080510128005654,52023,52160
station hydro,H105101001,48.153128580919,4.794031080480731,10426,10310
station hydro,H105102001,48.14513223704442,4.795467564597215,10203,10310
station hydro,H110200901,47.88575817807172,5.092782607992089,52450,52210
station hydro,H112201001,48.14544600488006,4.850874583428634,52419,52370
station hydro,H112202001,48.13730298664203,4.85928960291328,52308,52370
station hydro,H120101001,48.21911669729636,4.735132268075274,10035,10310
station hydro,H123101001,48.39475661426274,4.457205060873243,10046,10500
station hydro,H123101101,48.39476544335832,4.457218816999388,10046,10500
station hydro,H130201001,48.49837567216751,4.725221842549196,52411,52220
station hydro,H133301001,48.37877266537388,4.73536052854574,10372,10200
station hydro,H136201001,48.44903229141475,4.491983448591181,10326,10500
station hydro,H150101001,48.53788173492698,4.140193370159737,10006,10700
station hydro,H150351001,48.56794896860824,4.252801092335045,10195,10700
station hydro,H150391001,48.58046380919639,4.103726076708798,10004,10700
station hydro,H151321001,48.53709345214895,4.063120204902445,10299,10700
station hydro,H155000101,49.31290709050895,3.768575917468808,51086,51140
station hydro,H160301001,48.61410422988638,3.904853675197601,51516,51260
station hydro,H168000301,49.43587671561703,2.875891957516573,60151,60750
station hydro,H168000302,49.43007331785466,2.888087977423203,60151,60750
station hydro,H168000303,49.40989310902163,2.954638364299708,60647,60350
station hydro,H170001001,48.523761238127385,3.5947454005926702,10298,10400
station hydro,H171301001,48.4773012239926,3.5584708633033757,10334,10400
station hydro,H200101001,47.06293949011068,3.956215033729634,58063,58120
