CodeCommune;NomCommune;Montagne;ZoneDefavoriseeSimple;ZoneHandicapSpecifique
46064;CATUS;;ZDS;
46065;CAVAGNAC;;ZDS;
46066;CAZALS;;ZDS;
46067;CAZILLAC;;ZDS;
46068;CENEVIERES;;ZDS;
46069;CEZAC;;ZDS;
46070;CIEURAC;;ZDS;
46072;CONCORES;;ZDS;
46073;CONCOTS;;ZDS;
46074;CONDAT;;ZDS;
46075;CORN;;ZDS;
46076;CORNAC;M;;
46078;COUZOU;;ZDS;
46079;CRAS;;ZDS;
46080;CRAYSSAC;;ZDS;
46081;CREGOLS;;ZDS;
46082;CREMPS;;ZDS;
46083;CRESSENSAC;;ZDS;
46084;CREYSSE;;ZDS;
46085;CUZAC;M;;
46086;CUZANCE;;ZDS;
46087;DEGAGNAC;;ZDS;
46088;DOUELLE;;ZDS;
46089;DURAVEL;;ZDS;
46090;DURBANS;;ZDS;
46091;ESCAMPS;;ZDS;
46092;ESCLAUZELS;;ZDS;
46093;ESPAGNAC-SAINTE-EULALIE;;ZDS;
46094;ESPEDAILLAC;;ZDS;
46095;ESPERE;;ZDS;
46096;ESPEYROUX;;ZDS;
46097;ESTAL;M;;
46098;FAJOLES;;ZDS;
46099;FARGUES;;ZDS;
46100;FAYCELLES;;ZDS;
46101;FELZINS;;ZDS;
46102;FIGEAC;;ZDS;
46103;SAINT-PAUL-FLAUGNAC;;ZDS;
46104;FLAUJAC-GARE;;ZDS;
46105;FLAUJAC-POUJOLS;;ZDS;
46106;FLOIRAC;;ZDS;
46107;FLORESSAS;;ZDS;
46108;FONS;;ZDS;
46109;FONTANES;;ZDS;
46111;FOURMAGNAC;;ZDS;
46112;FRANCOULES;;ZDS;
46113;FRAYSSINET;;ZDS;
46114;FRAYSSINET-LE-GELAT;;ZDS;
46115;FRAYSSINHES;M;;
46116;FRONTENAC;;ZDS;
46117;GAGNAC-SUR-CERE;M;;
46118;GIGNAC;;ZDS;
46119;GIGOUZAC;;ZDS;
46120;GINDOU;;ZDS;
46121;GINOUILLAC;;ZDS;
46122;GINTRAC;;ZDS;
46123;GIRAC;;ZDS;
46124;GLANES;;ZDS;
46125;GORSES;M;;
46126;GOUJOUNAC;;ZDS;
46127;GOURDON;;ZDS;
46128;GRAMAT;;ZDS;
46129;GREALOU;;ZDS;
46130;GREZELS;;ZDS;
46131;GREZES;;ZDS;
46132;ISSENDOLUS;;ZDS;
46133;ISSEPTS;;ZDS;
46134;LES JUNIES;;ZDS;
46135;LABASTIDE-DU-HAUT-MONT;M;;
46136;LABASTIDE-DU-VERT;;ZDS;
46137;LABASTIDE-MARNHAC;;ZDS;
46138;COEUR-DE-CAUSSE;;ZDS;
46139;LABATHUDE;M;;
46140;LABURGADE;;ZDS;
46142;LACAPELLE-CABANAC;;ZDS;
46143;LACAPELLE-MARIVAL;;ZDS;
46144;LACAVE;;ZDS;
46145;LACHAPELLE-AUZAC;;ZDS;
46146;LADIRAT;M;;
46147;LAGARDELLE;;ZDS;
46148;LALBENQUE;;ZDS;
46149;LAMAGDELAINE;;ZDS;
46151;LAMOTHE-CASSEL;;ZDS;
46152;LAMOTHE-FENELON;;ZDS;
46153;LANZAC;;ZDS;
46154;LARAMIERE;;ZDS;
46155;LARNAGOL;;ZDS;
46156;BELLEFONT-LA RAUZE;;ZDS;
46157;LARROQUE-TOIRAC;;ZDS;
46158;LASCABANES;;ZDS;
46159;LATOUILLE-LENTILLAC;M;;
46160;LATRONQUIERE;M;;
46161;LAURESSES;M;;
46162;LAUZES;;ZDS;
46163;LAVAL-DE-CERE;M;;
46164;LAVERCANTIERE;;ZDS;
46165;LAVERGNE;;ZDS;
46167;LENTILLAC-DU-CAUSSE;;ZDS;
46168;LENTILLAC-SAINT-BLAISE;M;;
46169;LEOBARD;;ZDS;
46170;LEYME;M;;
46171;LHERM;;ZDS;
46172;LHOSPITALET;;ZDS;
46173;LIMOGNE-EN-QUERCY;;ZDS;
46174;LINAC;M;;
46175;LISSAC-ET-MOURET;;ZDS;
46176;LIVERNON;;ZDS;
46177;LOUBRESSAC;;ZDS;
46178;LOUPIAC;;ZDS;
46179;LUGAGNAC;;ZDS;
46180;LUNAN;M;;
46181;LUNEGARDE;;ZDS;
46182;LUZECH;;ZDS;
46183;MARCILHAC-SUR-CELE;;ZDS;
46184;MARMINIAC;;ZDS;
46185;MARTEL;;ZDS;
46186;MASCLAT;;ZDS;
46187;MAUROUX;;ZDS;
46188;MAXOU;;ZDS;
46189;MAYRINHAC-LENTOUR;;ZDS;
46190;MECHMONT;;ZDS;
46191;MERCUES;;ZDS;
46192;MEYRONNE;;ZDS;
46193;MIERS;;ZDS;
46194;MILHAC;;ZDS;
46195;MOLIERES;M;;
46196;MONTAMEL;;ZDS;
46197;LE MONTAT;;ZDS;
46198;MONTBRUN;;ZDS;
46199;MONTCABRIER;;ZDS;
46200;MONTCLERA;;ZDS;
46201;MONTCUQ-EN-QUERCY-BLANC;;ZDS;
46202;MONTDOUMERC;;ZDS;
46203;MONTET-ET-BOUXAL;M;;
46204;MONTFAUCON;;ZDS;
46205;MONTGESTY;;ZDS;
46206;MONTLAUZUN;;ZDS;
46207;MONTREDON;M;ZDS;
46208;MONTVALENT;;ZDS;
46209;NADAILLAC-DE-ROUGE;;ZDS;
46210;NADILLAC;;ZDS;
46211;NUZEJOULS;;ZDS;
46212;ORNIAC;;ZDS;
46213;PADIRAC;;ZDS;
46214;PARNAC;;ZDS;
46215;PAYRAC;;ZDS;
46216;PAYRIGNAC;;ZDS;
46217;PERN;;ZDS;
46218;PESCADOIRES;;ZDS;
46219;PEYRILLES;;ZDS;
46220;PINSAC;;ZDS;
46221;PLANIOLES;M;;
46222;POMAREDE;;ZDS;
46223;PONTCIRQ;;ZDS;
46224;PRADINES;;ZDS;
46225;PRAYSSAC;;ZDS;
46226;PRENDEIGNES;M;;
46227;PROMILHANES;;ZDS;
46228;PRUDHOMAT;;ZDS;
46229;PUYBRUN;;ZDS;
46230;PUYJOURDES;;ZDS;
46231;PUY-L'EVEQUE;;ZDS;
46232;LES QUATRE-ROUTES-DU-LOT;;ZDS;
46233;QUISSAC;;ZDS;
46234;RAMPOUX;;ZDS;
46235;REILHAC;;ZDS;
46236;REILHAGUET;;ZDS;
46237;REYREVIGNES;;ZDS;
46238;RIGNAC;;ZDS;
46239;LE ROC;;ZDS;
46240;ROCAMADOUR;;ZDS;
46241;ROUFFILHAC;;ZDS;
46242;RUDELLE;;ZDS;
46243;RUEYRES;;ZDS;
46244;SABADEL-LATRONQUIERE;M;;
46245;SABADEL-LAUZES;;ZDS;
46246;SAIGNES;;ZDS;
46247;SAILLAC;;ZDS;
46249;SAINT-BRESSOU;M;;
46250;SAINT-CAPRAIS;;ZDS;
46251;SAINT-CERE;;ZDS;
46252;PECHS-DU-VERS (LES);;ZDS;
46253;SAINT-CHAMARAND;;ZDS;
46254;SAINT-CHELS;;ZDS;
46255;SAINT-CIRGUES;M;;
46256;SAINT-CIRQ-LAPOPIE;;ZDS;
46257;SAINT-CIRQ-MADELON;;ZDS;
46258;SAINT-CIRQ-SOUILLAGUET;;ZDS;
46259;SAINT-CLAIR;;ZDS;
46260;SAINTE-COLOMBE;M;;
46262;SAINT-CYPRIEN;;ZDS;
46263;SAINT-DAUNES;;ZDS;
46264;SAINT-DENIS-CATUS;;ZDS;
46265;SAINT-DENIS-LES-MARTEL;;ZDS;
46266;SAINT-FELIX;M;ZDS;
46267;SAINT-GERMAIN-DU-BEL-AIR;;ZDS;
46268;SAINT-GERY-VERS;;ZDS;
46269;SAINT-HILAIRE;M;;
46270;SAINT-JEAN-DE-LAUR;;ZDS;
46271;SAINT-JEAN-LESPINASSE;;ZDS;
46272;SAINT-JEAN-MIRABEL;M;;
46273;SAINT-LAURENT-LES-TOURS;M;;
46274;SAINT-LAURENT-LOLMIE;;ZDS;
46276;SAINT-MARTIN-LABOUVAL;;ZDS;
46277;SAINT-MARTIN-LE-REDON;;ZDS;
46278;SAINT-MATRE;;ZDS;
46279;SAINT-MAURICE-EN-QUERCY;;ZDS;
46280;SAINT-MEDARD;;ZDS;
46281;SAINT-MEDARD-DE-PRESQUE;;ZDS;
46282;SAINT-MEDARD-NICOURBY;M;;
46283;SAINT-MICHEL-DE-BANNIERES;;ZDS;
46284;SAINT-MICHEL-LOUBEJOU;;ZDS;
46285;SAINT-PANTALEON;;ZDS;
46286;SAINT-PAUL-DE-VERN;M;;
46288;SAINT-PERDOUX;M;;
46289;SAINT-PIERRE-TOIRAC;;ZDS;
46290;SAINT-PROJET;;ZDS;
46292;SAINT-SIMON;;ZDS;
46293;SAINT-SOZY;;ZDS;
46294;SAINT-SULPICE;;ZDS;
46295;SAINT-VINCENT-DU-PENDIT;M;;
46296;SAINT-VINCENT-RIVE-D'OLT;;ZDS;
46297;SALVIAC;;ZDS;
46298;SARRAZAC;;ZDS;
46299;SAULIAC-SUR-CELE;;ZDS;
46300;SAUX;;ZDS;
46301;SAUZET;;ZDS;
46302;SENAILLAC-LATRONQUIERE;M;;
46303;SENAILLAC-LAUZES;;ZDS;
46304;SENIERGUES;;ZDS;
46305;SERIGNAC;;ZDS;
46306;SONAC;;ZDS;
46307;SOTURAC;;ZDS;
46308;SOUCIRAC;;ZDS;
46309;SOUILLAC;;ZDS;
46310;SOULOMES;;ZDS;
46311;SOUSCEYRAC-EN-QUERCY;M;;
46312;STRENQUELS;;ZDS;
46313;TAURIAC;;ZDS;
46314;TERROU;M;;
46315;TEYSSIEU;M;;
46316;THEDIRAC;;ZDS;
46317;THEGRA;;ZDS;
46318;THEMINES;;ZDS;
46319;THEMINETTES;;ZDS;
46320;TOUR-DE-FAURE;;ZDS;
46321;TOUZAC;;ZDS;
46322;TRESPOUX-RASSIELS;;ZDS;
46323;USSEL;;ZDS;
46324;UZECH;;ZDS;
46328;VARAIRE;;ZDS;
46329;VAYLATS;;ZDS;
46330;VAYRAC;;ZDS;
46332;VIAZAC;M;;
46333;VIDAILLAC;;ZDS;
46334;LE VIGAN;;ZDS;
46335;VILLESEQUE;;ZDS;
46336;VIRE-SUR-LOT;;ZDS;
46337;MAYRAC;;ZDS;
46338;BESSONIES;M;;
46339;SAINT-JEAN-LAGINESTE;;ZDS;
46340;SAINT-PIERRE-LAFEUILLE;;ZDS;
47002;AGME;;ZDS;
47003;AGNAC;;ZDS;
47005;ALLEMANS-DU-DROPT;;ZDS;
47006;ALLEZ-ET-CAZENEUVE;;ZDS;
47007;ALLONS;;ZDS;
47010;ANTAGNAC;;ZDS;
47011;ANTHE;;ZDS;
47012;ANZEX;;ZDS;
47013;ARGENTON;;ZDS;
47014;ARMILLAC;;ZDS;
47017;AURADOU;;ZDS;
47018;AURIAC-SUR-DROPT;;ZDS;
47019;BAJAMONT;;ZDS;
47020;BALEYSSAGUES;;ZDS;
47021;BARBASTE;;ZDS;
47022;BAZENS;;ZDS;
47023;BEAUGAS;;ZDS;
47024;BEAUPUY;;ZDS;
47025;BEAUVILLE;;ZDS;
47026;BEAUZIAC;;ZDS;
47028;BIRAC-SUR-TREC;;ZDS;
47029;BLANQUEFORT-SUR-BRIOLANCE;;ZDS;
47030;BLAYMONT;;ZDS;
47033;BOUDY-DE-BEAUREGARD;;ZDS;
47035;BOURGOUGNAGUE;;ZDS;
47036;BOURLENS;;ZDS;
47037;BOURNEL;;ZDS;
47039;BOUSSES;;ZDS;
47042;BRUGNAC;;ZDS;
47044;CAHUZAC;;ZDS;
47047;CAMBES;;ZDS;
47048;CANCON;;ZDS;
47049;CASSENEUIL;;ZDS;
47050;CASSIGNAS;;ZDS;
47051;CASTELCULIER;;ZDS;
47052;CASTELJALOUX;;ZDS;
47053;CASTELLA;;ZDS;
47054;CASTELMORON-SUR-LOT;;ZDS;
47055;CASTELNAUD-DE-GRATECAMBE;;ZDS;
47056;CASTELNAU-SUR-GUPIE;;ZDS;
47057;CASTILLONNES;;ZDS;
47058;CAUBEYRES;;ZDS;
47059;CAUBON-SAINT-SAUVEUR;;ZDS;
47062;CAUZAC;;ZDS;
47063;CAVARC;;ZDS;
47064;CAZIDEROQUE;;ZDS;
47066;CLERMONT-DESSOUS;;ZDS;
47067;CLERMONT-SOUBIRAN;;ZDS;
47070;CONDEZAYGUES;;ZDS;
47071;COULX;;ZDS;
47072;COURBIAC;;ZDS;
47073;COURS;;ZDS;
47075;LA CROIX-BLANCHE;;ZDS;
47077;CUZORN;;ZDS;
47079;DAUSSE;;ZDS;
47080;DEVILLAC;;ZDS;
47081;DOLMAYRAC;;ZDS;
47082;DONDAS;;ZDS;
47083;DOUDRAC;;ZDS;
47084;DOUZAINS;;ZDS;
47085;DURANCE;;ZDS;
47086;DURAS;;ZDS;
47087;ENGAYRAC;;ZDS;
47088;ESCASSEFORT;;ZDS;
47089;ESCLOTTES;;ZDS;
47093;FARGUES-SUR-OURBISE;;ZDS;
47096;FERRENSAC;;ZDS;
47099;FONGRAVE;;ZDS;
47100;FOULAYRONNES;;ZDS;
47104;FREGIMONT;;ZDS;
47105;FRESPECH;;ZDS;
47106;FUMEL;;ZDS;
47107;GALAPIAN;;ZDS;
47109;GAVAUDUN;;ZDS;
47110;GONTAUD-DE-NOGARET;;ZDS;
47112;GRATELOUP;;ZDS;
47113;GRAYSSAS;;ZDS;
47117;HAUTEFAGE-LA-TOUR;;ZDS;
47118;HAUTESVIGNES;;ZDS;
47119;HOUEILLES;;ZDS;
47121;LABASTIDE-CASTEL-AMOUROUX;;ZDS;
47122;LABRETONIE;;ZDS;
47123;LACAPELLE-BIRON;;ZDS;
47124;LACAUSSADE;;ZDS;
47125;LACEPEDE;;ZDS;
47126;LACHAPELLE;;ZDS;
47129;LAGARRIGUE;;ZDS;
47131;LAGUPIE;;ZDS;
47132;LALANDUSSE;;ZDS;
47134;LANNES;;ZDS;
47135;LAPARADE;;ZDS;
47136;LAPERCHE;;ZDS;
47138;LAROQUE-TIMBAUT;;ZDS;
47140;LAUGNAC;;ZDS;
47141;LAUSSOU;;ZDS;
47142;LAUZUN;;ZDS;
47144;LAVERGNE;;ZDS;
47146;LEDAT;;ZDS;
47147;LEVIGNAC-DE-GUYENNE;;ZDS;
47148;LEYRITZ-MONCASSIN;;ZDS;
47151;LOUBES-BERNAC;;ZDS;
47152;LOUGRATTE;;ZDS;
47154;LUSIGNAN-PETIT;;ZDS;
47155;MADAILLAN;;ZDS;
47160;MASQUIERES;;ZDS;
47161;MASSELS;;ZDS;
47162;MASSOULES;;ZDS;
47164;MAZIERES-NARESSE;;ZDS;
47167;MEZIN;;ZDS;
47168;MIRAMONT-DE-GUYENNE;;ZDS;
47170;MONBAHUS;;ZDS;
47171;MONBALEN;;ZDS;
47173;MONCLAR;;ZDS;
47175;MONFLANQUIN;;ZDS;
47178;MONSEGUR;;ZDS;
47179;MONSEMPRON-LIBOS;;ZDS;
47181;MONTAGNAC-SUR-LEDE;;ZDS;
47182;MONTASTRUC;;ZDS;
47183;MONTAURIOL;;ZDS;
47184;MONTAUT;;ZDS;
47185;MONTAYRAL;;ZDS;
47187;MONTETON;;ZDS;
47188;MONTIGNAC-DE-LAUZUN;;ZDS;
47189;MONTIGNAC-TOUPINERIE;;ZDS;
47190;MONTPEZAT;;ZDS;
47192;MONVIEL;;ZDS;
47193;MOULINET;;ZDS;
47194;MOUSTIER;;ZDS;
47198;PAILLOLES;;ZDS;
47199;PARDAILLAN;;ZDS;
47200;PARRANQUET;;ZDS;
47202;PAULHIAC;;ZDS;
47203;PENNE-D'AGENAIS;;ZDS;
47204;PEYRIERE;;ZDS;
47205;PINDERES;;ZDS;
47206;PINEL-HAUTERIVE;;ZDS;
47207;POMPIEY;;ZDS;
47208;POMPOGNE;;ZDS;
47209;PONT-DU-CASSE;;ZDS;
47210;PORT-SAINTE-MARIE;;ZDS;
47211;POUDENAS;;ZDS;
47212;POUSSIGNAC;;ZDS;
47213;PRAYSSAS;;ZDS;
47215;PUJOLS;;ZDS;
47216;PUYMICLAN;;ZDS;
47217;PUYMIROL;;ZDS;
47218;PUYSSERAMPION;;ZDS;
47219;RAYET;;ZDS;
47221;REAUP-LISSE;;ZDS;
47222;LA REUNION;;ZDS;
47223;RIVES;;ZDS;
47224;ROMESTAING;;ZDS;
47226;ROUMAGNE;;ZDS;
47227;RUFFIAC;;ZDS;
47228;SAINT-ANTOINE-DE-FICALBA;;ZDS;
47229;SAINT-ASTIER;;ZDS;
47230;SAINT-AUBIN;;ZDS;
47231;SAINT-AVIT;;ZDS;
47232;SAINT-BARTHELEMY-D'AGENAIS;;ZDS;
47234;SAINT-CAPRAIS-DE-LERM;;ZDS;
47235;SAINT-COLOMB-DE-LAUZUN;;ZDS;
47236;SAINTE-COLOMBE-DE-DURAS;;ZDS;
47237;SAINTE-COLOMBE-DE-VILLENEUVE;;ZDS;
47239;SAINT-ETIENNE-DE-FOUGERES;;ZDS;
47240;SAINT-ETIENNE-DE-VILLEREAL;;ZDS;
47241;SAINT-EUTROPE-DE-BORN;;ZDS;
47242;SAINT-FRONT-SUR-LEMANCE;;ZDS;
47245;SAINT-GERAUD;;ZDS;
47247;SAINT-JEAN-DE-DURAS;;ZDS;
47254;SAINT-MARTIN-CURTON;;ZDS;
47255;SAINT-MARTIN-DE-BEAUVILLE;;ZDS;
47256;SAINT-MARTIN-DE-VILLEREAL;;ZDS;
47257;SAINT-MARTIN-PETIT;;ZDS;
47258;SAINTE-MAURE-DE-PEYRIAC;;ZDS;
47259;SAINT-MAURICE-DE-LESTAPEL;;ZDS;
47260;SAINT-MAURIN;;ZDS;
47264;SAINT-PARDOUX-ISAAC;;ZDS;
47265;SAINT-PASTOUR;;ZDS;
47266;SAINT-PE-SAINT-SIMON;;ZDS;
47269;SAINT-PIERRE-DE-CLAIRAC;;ZDS;
47271;SAINT-PIERRE-SUR-DROPT;;ZDS;
47272;SAINT-QUENTIN-DU-DROPT;;ZDS;
47273;SAINT-ROBERT;;ZDS;
47274;SAINT-ROMAIN-LE-NOBLE;;ZDS;
47275;SAINT-SALVY;;ZDS;
47276;SAINT-SARDOS;;ZDS;
47278;SAINT-SERNIN;;ZDS;
47281;SAINT-URCISSE;;ZDS;
47284;SALLES;;ZDS;
47286;SAUMEJAN;;ZDS;
47288;SAUVAGNAS;;ZDS;
47289;LA SAUVETAT-DE-SAVERES;;ZDS;
47290;LA SAUVETAT-DU-DROPT;;ZDS;
47291;LA SAUVETAT-SUR-LEDE;;ZDS;
47292;SAUVETERRE-LA-LEMANCE;;ZDS;
47294;SAVIGNAC-DE-DURAS;;ZDS;
47295;SAVIGNAC-SUR-LEYZE;;ZDS;
47296;SEGALAS;;ZDS;
47297;SEMBAS;;ZDS;
47299;SERIGNAC-PEBOUDOU;;ZDS;
47301;SEYCHES;;ZDS;
47302;SOS;;ZDS;
47303;SOUMENSAC;;ZDS;
47305;TAYRAC;;ZDS;
47307;THEZAC;;ZDS;
47309;TOMBEBOEUF;;ZDS;
47311;TOURLIAC;;ZDS;
47312;TOURNON-D'AGENAIS;;ZDS;
47313;TOURTRES;;ZDS;
47314;TREMONS;;ZDS;
47316;VARES;;ZDS;
47317;VERTEUIL-D'AGENAIS;;ZDS;
47319;VILLEBRAMAR;;ZDS;
47320;VILLEFRANCHE-DU-QUEYRAN;;ZDS;
47321;VILLENEUVE-DE-DURAS;;ZDS;
47324;VILLEREAL;;ZDS;
47327;XAINTRAILLES;;ZDS;
47328;SAINT-GEORGES;;ZDS;
48001;ALBARET-LE-COMTAL;M;;
48002;ALBARET-SAINTE-MARIE;M;;
48003;ALLENC;M;;
48004;ALTIER;M;;
48005;ANTRENAS;M;;
48007;ARZENC-D'APCHER;M;;
48008;ARZENC-DE-RANDON;M;;
48009;PEYRE-EN-AUBRAC;M;;
48010;AUROUX;M;;
48012;LES MONTS-VERTS;M;;
48013;BADAROUX;M;;
48015;PIED-DE-BORNE;M;;
48016;BALSIEGES;M;;
48017;BANASSAC-CANILHAC;M;;
48018;BARJAC;M;;
48019;BARRE-DES-CEVENNES;M;;
48020;BASSURELS;M;;
48021;LA BASTIDE-PUYLAURENT;M;;
48025;LES BESSONS;M;;
48026;BLAVIGNAC;M;;
48027;MONT-LOZERE-ET-GOULET;M;;
48028;LES BONDONS;M;;
48029;LE BORN;M;;
48030;BRENOUX;M;;
48031;BRION;M;;
48032;LE BUISSON;M;;
48034;LA CANOURGUE;M;;
48036;CASSAGNAS;M;;
48037;CHADENET;M;;
48038;CHAMBON-LE-CHATEAU;M;;
48039;CHANAC;M;;
48041;CHASTANIER;M;;
48042;CHASTEL-NOUVEL;M;;
48043;CHATEAUNEUF-DE-RANDON;M;;
48044;CHAUCHAILLES;M;;
48045;CHAUDEYRAC;M;;
48046;CHAULHAC;M;;
48048;CHEYLARD-L'EVEQUE;M;;
48050;BEDOUES-COCURES;M;;
48051;LE COLLET-DE-DEZE;M;;
48053;CUBIERES;M;;
48054;CUBIERETTES;M;;
48055;CULTURES;M;;
48056;ESCLANEDES;M;;
48057;ESTABLES;M;;
48058;LA FAGE-MONTIVERNOUX;M;;
48059;LA FAGE-SAINT-JULIEN;M;;
48061;FLORAC-TROIS-RIVIERES;M;;
48063;FONTANS;M;;
48064;FOURNELS;M;;
48065;FRAISSINET-DE-FOURQUES;M;;
48067;GABRIAC;M;;
48068;GABRIAS;M;;
48069;GATUZIERES;M;;
48070;GRANDRIEU;M;;
48071;GRANDVALS;M;;
48072;GREZES;M;;
48073;LES HERMAUX;M;;
48074;HURES-LA-PARADE;M;;
48075;ISPAGNAC;M;;
48077;JULIANGES;M;;
48078;LACHAMP;M;;
48079;LAJO;M;;
48080;LANGOGNE;M;;
48081;LANUEJOLS;M;;
48082;LAUBERT;M;;
48083;LES LAUBIES;M;;
48084;SAINT-BONNET-LAVAL;M;;
48085;LAVAL-DU-TARN;M;;
48086;LUC;M;;
48087;PRINSUEJOLS-MALBOUZON;M;;
48088;LA MALENE;M;;
48089;LE MALZIEU-FORAIN;M;;
48090;LE MALZIEU-VILLE;M;;
48091;MARCHASTEL;M;;
48092;MARVEJOLS;M;;
48094;MASSEGROS-CAUSSES-GORGES;M;;
48095;MENDE;M;;
48096;MEYRUEIS;M;;
48097;MOISSAC-VALLEE-FRANCAISE;M;;
48098;MOLEZON;M;;
48099;BOURGS-SUR-COLAGNE;M;;
48100;MONTBEL;M;;
48103;MONTRODAT;M;;
48104;NASBINALS;M;;
48105;NAUSSAC-FONTANES;M;;
48106;NOALHAC;M;;
48107;PALHERS;M;;
48108;LA PANOUSE;M;;
48110;PAULHAC-EN-MARGERIDE;M;;
48111;PELOUSE;M;;
48112;PIERREFICHE;M;;
48115;LE POMPIDOU;M;;
48116;SAINT-JULIEN-D'ODDES;;ZDS;
48116;PONT-DE-MONTVERT-SUD MONT LOZERE;M;;
48117;POURCHARESSES;M;;
48119;PREVENCHERES;M;;
48121;PRUNIERES;M;;
48123;RECOULES-D'AUBRAC;M;;
48124;RECOULES-DE-FUMAS;M;;
48126;RIBENNES;M;;
48127;RIEUTORT-DE-RANDON;M;;
48128;RIMEIZE;M;;
48129;ROCLES;M;;
48130;ROUSSES;M;;
48131;LE ROZIER;M;;
48132;SAINT-ALBAN-SUR-LIMAGNOLE;M;;
48133;SAINT-AMANS;M;;
48135;SAINT-ANDRE-CAPCEZE;M;;
48136;SAINT-ANDRE-DE-LANCIZE;M;;
48137;SAINT-BAUZILE;M;;
48138;SAINT-BONNET-DE-CHIRAC;M;;
48140;SAINT-CHELY-D'APCHER;M;;
48141;MAS-SAINT-CHELY;M;;
48144;SAINTE-CROIX-VALLEE-FRANCAISE;M;;
48145;SAINT-DENIS-EN-MARGERIDE;M;;
48146;GORGES-DU-TARN-CAUSSES;M;;
48147;SAINT-ETIENNE-DU-VALDONNEZ;M;;
48148;SAINT-ETIENNE-VALLEE-FRANCAISE;M;;
48149;SAINTE-EULALIE;M;;
48150;SAINT-FLOUR-DE-MERCOIRE;M;;
48151;SAINT-FREZAL-D'ALBUGES;M;;
48152;VENTALON-EN-CEVENNES;M;;
48153;SAINT-GAL;M;;
48155;SAINT-GERMAIN-DE-CALBERTE;M;;
48156;SAINT-GERMAIN-DU-TEIL;M;;
48157;SAINTE-HELENE;M;;
48158;SAINT-HILAIRE-DE-LAVIT;M;;
48160;SAINT-JEAN-LA-FOUILLOUSE;M;;
48161;SAINT-JUERY;M;;
48163;SAINT-JULIEN-DES-POINTS;M;;
48165;SAINT-LAURENT-DE-MURET;M;;
48166;CANS-ET-CEVENNES;M;;
48167;SAINT-LAURENT-DE-VEYRES;M;;
48168;SAINT-LEGER-DE-PEYRE;M;;
48169;SAINT-LEGER-DU-MALZIEU;M;;
48170;SAINT-MARTIN-DE-BOUBAUX;M;;
48172;SAINT-MAURICE-DE-VENTALON;M;;
48173;SAINT-MICHEL-DE-DEZE;M;;
48174;SAINT-PAUL-LE-FROID;M;;
48175;SAINT-PIERRE-DE-NOGARET;M;;
48176;SAINT-PIERRE-DES-TRIPIERS;M;;
48177;SAINT-PIERRE-LE-VIEUX;M;;
48178;SAINT-PRIVAT-DE-VALLONGUE;M;;
48179;SAINT-PRIVAT-DU-FAU;M;;
48181;SAINT-SATURNIN;M;;
48182;SAINT-SAUVEUR-DE-GINESTOUX;M;;
48184;SAINT-SYMPHORIEN;M;;
48185;LES SALELLES;M;;
48187;LES SALCES;M;;
48188;SERVERETTE;M;;
48189;SERVIERES;M;;
48190;TERMES;M;;
48191;LA TIEULE;M;;
48192;TRELANS;M;;
48193;VEBRON;M;;
48194;VIALAS;M;;
48197;LA VILLEDIEU;M;;
48198;VILLEFORT;M;;
49017;BARACE;;ZDS;
49018;BAUGE-EN-ANJOU;;ZDS;
49048;BRIOLLAY;;ZDS;
49076;LA CHAPELLE-SAINT-LAUD;;ZDS;
49107;CORNILLE-LES-CAVES;;ZDS;
49127;DURTAL;;ZDS;
49159;HUILLE;;ZDS;
49163;JARZE-VILLAGE;;ZDS;
49171;LA LANDE-CHASLES;;ZDS;
49188;MARCE;;ZDS;
49194;MAZE-MILON;;ZDS;
49209;MONTIGNE-LES-RAIRIES;;ZDS;
49216;MONTREUIL-SUR-LOIR;;ZDS;
49220;MORANNES-SUR-SARTHE-DAUMERAY;;ZDS;
49228;NOYANT-VILLAGES;;ZDS;
49257;LES RAIRIES;;ZDS;
49315;SAINT-QUENTIN-LES-BEAUREPAIRE;;ZDS;
49333;SEICHES-SUR-LE-LOIR;;ZDS;
49334;SERMAISE;;ZDS;
49347;TIERCE;;ZDS;
52002;AIGREMONT;;ZDS;
52009;ANDILLY-EN-BASSIGNY;;ZDS;
52013;ANROSEY;;ZDS;
52014;APREY;;ZDS;
52015;ARBIGNY-SOUS-VARENNES;;ZDS;
52016;ARBOT;;ZDS;
52023;AUBERIVE;;ZDS;
52025;AUDELONCOURT;;ZDS;
52027;AUJEURRES;;ZDS;
52028;AULNOY-SUR-AUBE;;ZDS;
52033;AVRECOURT;;ZDS;
52035;BAISSEY ;;ZDS;
52037;BANNES;;ZDS;
52038;BASSONCOURT;;ZDS;
52040;BAY-SUR-AUBE;;ZDS;
52042;BEAUCHEMIN;;ZDS;
52043;BELMONT;;ZDS;
52051;BIZE;;ZDS;
52059;BONNECOURT;;ZDS;
52060;BOURBONNE-LES-BAINS;;ZDS;
52062;BOURG;;ZDS;
52063;BOURG-SAINTE-MARIE;;ZDS;
52064;BOURMONT-ENTRE-MEUSE-ET-MOUZON;;ZDS;
52067;BRAINVILLE-SUR-MEUSE;;ZDS;
52070;BRENNES;;ZDS;
52074;BREUVANNES-EN-BASSIGNY;;ZDS;
52083;CHAMPSEVRAINE;;ZDS;
52089;CELLES-EN-BASSIGNY;;ZDS;
52090;CELSOY;;ZDS;
52092;CHALANCEY;;ZDS;
52093;CHALINDREY;;ZDS;
